Wheel Speed,RPM,Gear,Angle,Throttle,Braking,Clutch,Temp,X,Y
24.98183,0.8671862,2,24.1028,1,0,1,63.18419,-1623.887,3043.616
25.01463,0.8680818,2,25.13824,1,0,1,63.20941,-1624.138,3043.917
25.05203,0.8705426,2,25.98314,1,0,1,63.23223,-1624.369,3044.191
25.12258,0.8735732,2,26.79619,1,0,1,63.25637,-1624.618,3044.48
25.19928,0.8761519,2,27.52484,1,0,1,63.28027,-1624.868,3044.766
25.3278,0.8786772,2,28.18247,1,0,1,63.3041,-1625.122,3045.051
25.45587,0.8810368,2,28.76967,0,0,1,63.32761,-1625.376,3045.33
25.21648,0.8650451,2,29.30459,0,0,1,63.3513,-1625.633,3045.608
24.97875,0.849165,2,29.785,0,0,1,63.37484,-1625.891,3045.881
24.737,0.8433041,2,30.22711,0,0,1,63.3988,-1626.155,3046.156
24.49649,0.8397912,2,30.62438,0,0,1,63.42267,-1626.42,3046.426
24.25807,0.8370169,2,30.98021,0,0,1,63.44635,-1626.685,3046.69
24.0215,0.8344681,2,28.00068,0,0,1,63.46987,-1626.949,3046.951
23.79634,0.832566,2,25.25483,0,0,1,63.49384,-1627.22,3047.213
23.71541,0.8302124,2,22.76969,0,0,1,63.51789,-1627.493,3047.474
23.63932,0.8272729,2,20.56111,0,0,1,63.54158,-1627.764,3047.728
23.56146,0.8257983,2,18.55558,0,0,1,63.56538,-1628.037,3047.98
23.48723,0.8261327,2,16.73205,0,0,1,63.58936,-1628.314,3048.233
23.41914,0.8329081,2,14.57513,0,1,1,63.62078,-1628.677,3048.56
23.19585,0.8270334,2,13.23878,0,1,1,63.64318,-1628.932,3048.788
22.95775,0.8224069,2,11.93998,0,1,1,63.6672,-1629.204,3049.03
22.71902,0.8174615,2,10.76116,0,1,1,63.69142,-1629.476,3049.271
22.48025,0.812367,2,9.694543,0,1,1,63.71578,-1629.746,3049.509
22.24384,0.8079247,2,8.740045,0,1,1,63.74002,-1630.013,3049.744
21.99986,0.8036666,2,7.849147,0,1,1,63.76516,-1630.286,3049.986
21.76075,0.7992799,2,7.062541,0,1,1,63.78991,-1630.554,3050.22
21.5207,0.794419,2,6.349464,0,1,1,63.81488,-1630.82,3050.454
21.28274,0.7892281,2,5.711537,0,1,1,63.83979,-1631.083,3050.684
21.10387,0.7835867,2,5.129807,0,1,1,63.8651,-1631.348,3050.914
20.86702,0.7778502,2,4.612571,0,1,1,63.89021,-1631.606,3051.138
20.62601,0.7721693,2,4.137382,0,1,1,63.91592,-1631.868,3051.365
20.38659,0.7661439,2,3.712116,0,1,1,63.94164,-1632.126,3051.589
20.14675,0.7599167,2,3.3282,0,1,1,63.96759,-1632.382,3051.811
19.90997,0.7535221,2,2.986829,0,1,1,63.99338,-1632.634,3052.028
19.66862,0.7470737,2,2.673115,0,1,1,64.01987,-1632.888,3052.247
19.42904,0.7402965,2,2.393085,0,1,1,64.04636,-1633.138,3052.463
19.19014,0.7338943,2,2.141975,0,1,1,64.07295,-1633.385,3052.676
18.95003,0.7267796,2,1.91495,0,1,1,64.09989,-1633.631,3052.888
18.71075,0.7194634,2,1.71166,0,1,1,64.12695,-1633.874,3053.097
18.46721,0.7120423,2,1.525754,0,1,1,64.15472,-1634.119,3053.308
18.23144,0.704434,2,1.364488,0,1,1,64.18182,-1634.353,3053.509
17.99489,0.6971622,2,1.21907,0,1,1,64.20922,-1634.586,3053.71
17.75307,0.6899086,2,1.085591,0,1,1,64.23745,-1634.822,3053.913
17.51386,0.6828157,2,0.9674437,0,1,1,64.26558,-1635.053,3054.112
17.27411,0.6759823,2,0.8614287,0,1,1,64.29397,-1635.282,3054.309
17.03715,0.6688724,2,0.7676813,0,1,1,64.32224,-1635.506,3054.502
16.80004,0.6621942,2,0.6837123,0,1,1,64.35071,-1635.729,3054.694
16.55653,0.655319,2,0.6065534,0,1,1,64.38015,-1635.954,3054.888
16.3165,0.6482812,2,0.5387651,0,1,1,64.40937,-1636.175,3055.078
16.07999,0.6324822,2,0.4791622,0,1,0.1,64.43836,-1636.389,3055.263
15.84276,0.616635,1,-3.397155,0,1,0.1316312,64.46763,-1636.603,3055.447
15.59807,0.6002901,1,-6.965268,0,1,0.1642558,64.49801,-1636.82,3055.634
15.35953,0.5843551,1,-10.0559,0,1,0.1960622,64.52782,-1637.03,3055.815
15.12045,0.5683845,1,-12.81488,0,1,0.2279396,64.55789,-1637.238,3055.995
14.88107,0.5523946,1,-15.27312,0,1,0.2598556,64.58817,-1637.444,3056.173
14.64197,0.5364227,1,-17.45686,0,1,0.2917356,64.61861,-1637.647,3056.349
14.40313,0.5204682,1,-19.39621,0,1,0.323581,64.64919,-1637.849,3056.523
14.16629,0.5046472,1,-17.17255,0,1,0.3551598,64.6797,-1638.046,3056.693
13.92313,0.4884041,1,-15.14284,0,1,0.3875812,64.71121,-1638.246,3056.866
13.68646,0.4725942,1,-13.39303,0,1,0.4191378,64.74207,-1638.439,3057.032
13.44541,0.4564919,1,-11.81019,0,1,0.4512782,64.7737,-1638.633,3057.2
13.2063,0.4641645,1,-10.41964,0,1,0.4831594,64.80526,-1638.823,3057.363
12.96566,0.4802392,1,-9.179629,0,1,0.5152446,64.83722,-1639.012,3057.526
12.72877,0.4960634,1,-8.099552,0,1,0.5468298,64.86887,-1639.196,3057.684
12.49188,0.5118879,1,-7.142518,0,1,0.5784156,64.90072,-1639.377,3057.84
12.25447,0.5277464,1,-6.293184,0,1,0.6100695,64.93282,-1639.557,3057.994
12.01029,0.5440579,1,-5.520202,0,1,0.6426272,64.96604,-1639.74,3058.15
11.77176,0.5599916,1,-4.854967,0,1,0.674431,64.99868,-1639.916,3058.3
11.53169,0.5760283,1,-4.263618,0,1,0.7064404,65.03173,-1640.09,3058.449
11.29145,0.592076,1,-3.741741,0,1,0.7384719,65.06499,-1640.263,3058.596
11.05411,0.6079307,1,-3.287361,0,1,0.7701179,65.09805,-1640.431,3058.74
10.81299,0.6240377,1,-2.880145,0,1,0.8022677,65.13181,-1640.6,3058.883
10.53001,0.6429408,1,-2.459705,0,1,0.8399985,65.17168,-1640.796,3059.048
10.33462,0.6559927,1,-2.210648,0,1,0.8660501,65.19936,-1640.93,3059.161
10.09698,0.671867,1,-1.937525,0,1,0.8977352,65.23319,-1641.09,3059.296
9.85498,0.6880325,1,-1.692807,0,1,0.9300019,65.26782,-1641.25,3059.431
9.613393,0.7041705,1,-1.47855,0,1,0.9622135,65.30257,-1641.409,3059.564
9.374307,0.7201415,1,-1.292646,0,1,0.9940916,65.33712,-1641.563,3059.694
9.138364,0.7359025,1,-1.131663,0,1,1,65.37139,-1641.714,3059.821
8.897301,0.7520055,1,-0.9871435,0,1,1,65.40657,-1641.865,3059.948
8.608007,0.7439442,1,-0.8352909,0,1,1,65.449,-1642.045,3060.099
8.420801,0.7323308,1,-0.7518119,0,1,1,65.47659,-1642.159,3060.196
8.178848,0.7247928,1,-0.6544547,0,1,1,65.51237,-1642.305,3060.319
7.938244,0.7153907,1,-0.5699093,0,1,1,65.54809,-1642.448,3060.44
7.701986,0.7060598,1,-0.4973886,0,1,1,65.58331,-1642.587,3060.557
7.462154,0.6968812,1,-0.4329404,0,1,1,65.61919,-1642.726,3060.675
7.225429,0.6874989,1,-0.3773956,0,1,1,65.65475,-1642.861,3060.79
6.990005,0.6781477,1,-0.3290929,0,1,1,65.69025,-1642.994,3060.902
6.752439,0.6687832,1,-0.2864565,0,1,1,65.72622,-1643.125,3061.014
6.503097,0.6592635,1,-0.2473814,0,1,1,65.76411,-1643.261,3061.13
